date,open,high,low,close,adj close,volume
2005-02-24,119.239998,120.320000,118.980003,120.239998,92.049469,68563600
2005-02-25,120.269997,121.669998,120.180000,121.430000,92.960419,60899900
2005-02-28,121.150002,121.300003,120.040001,120.629997,92.347992,69381300
2005-03-01,120.820000,121.519997,120.779999,121.230003,92.807343,47294400
2005-03-02,120.760002,121.930000,120.650002,121.169998,92.761414,64226500
2005-03-03,121.660004,121.900002,120.699997,121.220001,92.799698,61230800
2005-03-04,122.050003,122.830002,121.790001,122.730003,93.955666,56168500
2005-03-07,122.660004,123.250000,122.400002,122.790001,94.001572,43442400
2005-03-08,122.669998,123.000000,122.110001,122.330002,93.649445,44362000
2005-03-09,121.970001,122.290001,120.959999,120.970001,92.608307,73263600
2005-03-10,121.199997,121.500000,120.400002,121.239998,92.814980,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,92.164276,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,92.738426,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,91.972878,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,91.192039,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,91.375763,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,91.104439,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,90.766304,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,89.844017,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,89.920883,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,90.028496,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,90.159142,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,89.559631,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,90.827805,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,90.658699,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,90.251366,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,90.405075,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,90.835457,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,91.150589,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,91.642448,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,90.689430,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,90.758598,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,91.227440,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,90.151459,65949000
2005-04-14,117.400002,117.500000,115.769997,115.769997,88.975548,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,87.730515,128677300
2005-04-18,114.120003,114.959999,113.959999,114.500000,87.999474,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,88.698883,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,87.461502,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,89.160004,86952200
2005-04-22,115.739998,116.500000,114.269997,115.570000,88.821869,88845800
2005-04-25,115.860001,116.500000,115.720001,116.330002,89.405960,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,88.537483,72626000
2005-04-27,114.860001,116.070000,114.440002,115.650002,88.883331,84131900
2005-04-28,115.269997,115.680000,114.199997,114.199997,87.768944,72481500
2005-04-29,115.070000,115.870003,113.970001,115.750000,88.960182,103993800
2005-05-02,116.070000,116.410004,115.519997,116.400002,89.459763,56026400
2005-05-03,116.070000,116.849998,115.690002,116.599998,89.613449,86000300
2005-05-04,116.650002,117.750000,116.279999,117.500000,90.305161,81055700
2005-05-05,117.669998,118.000000,116.739998,117.459999,90.274414,96906700
2005-05-06,117.930000,117.989998,117.059998,117.089996,89.990044,67415400
2005-05-09,117.209999,118.080002,117.050003,117.820000,90.551094,43750500
2005-05-10,117.360001,117.500000,116.389999,116.599998,89.613449,74613500
2005-05-11,116.930000,117.400002,115.849998,117.239998,90.105324,91647400
2005-05-12,117.320000,117.589996,115.949997,115.949997,89.113899,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,88.937126,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,89.767159,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,90.366646,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,91.296623,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,91.680870,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,91.550209,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,92.057449,51047900
2005-05-24,119.440002,119.830002,119.199997,119.500000,91.842262,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,91.773117,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,92.264999,43256200
2005-05-27,120.059998,120.250000,119.800003,120.250000,92.418671,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,91.826889,43377200
2005-06-01,119.519997,120.919998,119.449997,120.500000,92.610817,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,92.810631,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,92.341843,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,92.257294,36046400
2005-06-07,120.389999,121.250000,120.010002,120.129997,92.326485,66501300
2005-06-08,120.430000,120.589996,119.669998,119.910004,92.157364,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,92.595444,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,92.380257,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,92.672310,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,92.887543,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,93.064262,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,93.302536,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,93.648216,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,93.679100,41019400
2005-06-21,121.500000,121.650002,121.029999,121.470001,93.733093,39879800
2005-06-22,121.680000,121.940002,121.070000,121.570000,93.810272,46310100
2005-06-23,121.320000,121.599998,119.830002,119.860001,92.490723,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,91.811722,58572500
2005-06-27,118.970001,119.410004,118.750000,119.150002,91.942894,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,92.714508,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,92.467628,42316500
2005-06-30,120.220001,120.320000,118.949997,119.180000,91.966034,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,92.236099,49737500
2005-07-05,119.250000,120.650002,119.190002,120.489998,92.976898,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,92.197540,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,92.560173,103268800
2005-07-08,119.970001,121.320000,119.720001,121.320000,93.617371,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,94.095795,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,94.342682,51871100
2005-07-13,122.269997,122.519997,121.989998,122.430000,94.473907,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,94.844284,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,94.790276,56075900
2005-07-18,122.500000,122.629997,122.050003,122.349998,94.412140,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,94.929176,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,95.253281,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,94.697678,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,95.330467,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,95.060341,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,95.176102,42758800
2005-07-27,123.500000,123.889999,123.050003,123.790001,95.523361,43181600
2005-07-28,123.959999,124.639999,123.639999,124.570000,96.125244,47880700
2005-07-29,124.410004,124.629997,123.500000,123.739998,95.484779,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,95.415375,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,95.986336,45147400
2005-08-03,124.250000,124.739998,124.120003,124.720001,96.241005,36837200
2005-08-04,124.230003,124.309998,123.570000,123.720001,95.469345,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,94.821159,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,94.643669,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,95.214684,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,95.168419,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,95.546501,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,94.960030,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,95.546501,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,94.304115,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,94.296402,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,94.288696,53388600
2005-08-19,122.629997,122.820000,122.199997,122.470001,94.504768,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,94.504768,69912000
2005-08-23,122.500000,122.610001,121.150002,122.239998,94.327271,55168600
2005-08-24,121.940002,122.730003,121.089996,121.150002,93.486183,79104600
2005-08-25,121.349998,121.669998,121.209999,121.589996,93.825714,35631100
2005-08-26,121.480003,121.489998,120.680000,120.760002,93.185249,61956800
2005-08-29,120.410004,121.779999,120.379997,121.690002,93.902855,56179200
2005-08-30,121.250000,121.300003,120.389999,121.050003,93.409027,74160200
2005-08-31,121.190002,122.660004,120.739998,122.580002,94.589645,102945200
2005-09-01,122.519997,123.150002,121.139999,122.489998,94.520195,74578700
2005-09-02,122.849998,122.879997,122.040001,122.269997,94.350418,47653400
2005-09-06,122.660004,123.800003,122.650002,123.699997,95.453903,57251300
2005-09-07,123.629997,124.129997,123.459999,123.910004,95.615959,41749700
2005-09-08,123.660004,124.000000,123.309998,123.500000,95.299576,39068700
2005-09-09,123.830002,124.739998,123.800003,124.599998,96.148415,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,95.955498,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,95.423042,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,95.075813,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,95.029495,73156900
2005-09-16,123.300003,123.739998,122.870003,123.500000,95.705231,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,95.387505,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,94.581581,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,93.698135,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,94.031357,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,94.108871,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,94.217339,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,94.194092,66150800
2005-09-28,121.930000,122.120003,121.199997,121.669998,94.287102,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,95.054276,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,95.348755,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,95.007782,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,93.938370,60776300
2005-10-05,121.250000,121.309998,119.570000,119.629997,92.706223,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,92.372963,140941800
2005-10-07,119.699997,120.050003,119.129997,119.610001,92.690720,75661400
2005-10-10,119.680000,119.709999,118.300003,118.599998,91.908035,52677000
2005-10-11,118.989998,119.389999,118.320000,118.430000,91.776299,75629800
2005-10-12,118.389999,119.129997,117.410004,117.500000,91.055603,100510400
2005-10-13,117.459999,118.080002,116.879997,117.430000,91.001335,99052900
2005-10-14,118.120003,118.809998,117.559998,118.669998,91.962265,88651000
2005-10-17,118.800003,119.269997,118.449997,119.110001,92.303246,68109300
2005-10-18,118.940002,118.959999,117.800003,117.820000,91.303543,74996900
2005-10-19,117.500000,119.800003,117.120003,119.779999,92.822456,116563800
2005-10-20,119.489998,119.809998,117.300003,117.669998,91.187363,131966700
2005-10-21,118.290001,118.779999,117.510002,118.129997,91.543816,96579500
2005-10-24,118.440002,120.089996,118.410004,119.959999,92.961929,71308400
2005-10-25,119.720001,120.239998,118.940002,119.720001,92.775986,76594500
2005-10-26,119.510002,120.540001,119.190002,119.370003,92.504745,80855800
2005-10-27,119.199997,119.370003,117.930000,118.099998,91.520561,66623100
2005-10-28,118.430000,119.949997,118.099998,119.800003,92.837929,72322000
2005-10-31,120.290001,121.300003,120.129997,120.129997,93.093681,77698900
2005-11-01,120.580002,120.900002,120.220001,120.489998,93.372665,66365100
2005-11-02,120.169998,121.750000,120.129997,121.750000,94.349075,74012300
2005-11-03,122.150002,122.660004,121.750000,122.269997,94.752052,84897600
2005-11-04,122.400002,122.459999,121.550003,122.110001,94.628075,59156000
2005-11-07,122.370003,122.620003,121.849998,122.230003,94.721069,46765400
2005-11-08,121.930000,122.419998,121.790001,122.230003,94.721069,42152800
2005-11-09,122.080002,122.949997,121.860001,122.389999,94.845078,57666800
2005-11-10,122.339996,123.519997,121.750000,123.339996,95.581230,79048100
2005-11-11,123.349998,123.839996,122.430000,123.760002,95.906693,34867000
2005-11-14,123.790001,124.019997,123.379997,123.690002,95.852470,45092200
2005-11-15,123.550003,124.089996,122.860001,123.239998,95.503746,69592500
2005-11-16,123.370003,123.550003,122.980003,123.489998,95.697495,51133000
2005-11-17,123.680000,124.650002,123.139999,124.639999,96.588669,55717500
2005-11-18,125.059998,125.279999,124.330002,125.129997,96.968391,72437200
2005-11-21,125.150002,125.910004,124.980003,125.760002,97.456627,50021200
2005-11-22,125.559998,126.519997,125.419998,126.300003,97.875084,66438800
2005-11-23,126.250000,127.410004,126.209999,127.029999,98.440765,50854700
2005-11-25,126.980003,127.220001,126.809998,127.129997,98.518257,15270000
2005-11-28,127.250000,127.269997,126.040001,126.230003,97.820847,54498500
2005-11-29,126.650002,126.980003,126.089996,126.089996,97.712357,51738900
2005-11-30,126.160004,126.519997,125.290001,125.410004,97.185387,56007200
2005-12-01,126.019997,127.029999,125.980003,126.690002,98.177315,65468200
2005-12-02,126.769997,127.080002,126.500000,126.849998,98.301285,46699400
2005-12-05,126.699997,126.730003,126.180000,126.580002,98.092064,59273400
2005-12-06,127.050003,127.739998,126.629997,126.820000,98.278069,57935200
2005-12-07,126.769997,126.870003,125.680000,126.080002,97.704605,66816500
2005-12-08,126.220001,126.820000,125.480003,126.000000,97.642593,62608600
2005-12-09,126.160004,126.779999,125.820000,126.330002,97.898315,50744500
2005-12-12,126.709999,126.860001,125.959999,126.449997,97.991318,48389900
2005-12-13,126.419998,127.699997,126.290001,127.309998,98.657776,88630900
2005-12-14,127.190002,128.089996,127.139999,127.809998,99.045258,64375000
2005-12-15,127.839996,128.000000,127.180000,127.440002,98.758499,55900300
2005-12-16,127.279999,127.360001,126.360001,126.360001,98.440651,46238300
2005-12-19,126.730003,126.870003,125.690002,125.709999,97.934265,48733000
2005-12-20,125.860001,126.589996,125.480003,125.830002,98.027763,46603200
2005-12-21,126.220001,126.760002,125.800003,126.029999,98.183563,51806900
2005-12-22,126.309998,126.690002,126.080002,126.690002,98.697739,32247900
2005-12-23,126.779999,126.860001,126.419998,126.760002,98.752266,27977300
2005-12-27,126.959999,127.050003,125.379997,125.470001,97.747276,44499500
2005-12-28,125.739998,125.989998,125.500000,125.750000,97.965454,30764300
2005-12-29,125.720001,125.959999,125.059998,125.190002,97.529190,32788900
2005-12-30,124.800003,125.059998,124.360001,124.510002,96.999405,44645600
2006-01-03,125.190002,127.000000,124.389999,126.699997,98.705521,73256700
2006-01-04,126.860001,127.489998,126.699997,127.300003,99.172943,51899600
2006-01-05,127.150002,127.589996,126.879997,127.379997,99.235275,47307500
2006-01-06,128.020004,128.580002,127.360001,128.440002,100.061089,62885900
2006-01-09,128.419998,129.059998,128.380005,128.770004,100.318169,43527400
2006-01-10,128.389999,128.979996,128.259995,128.899994,100.419441,44960800
2006-01-11,129.020004,129.440002,128.729996,129.309998,100.738846,49598900
2006-01-12,129.080002,129.279999,128.440002,128.800003,100.341545,40509200
2006-01-13,128.570007,128.899994,128.199997,128.679993,100.248047,44856700
2006-01-17,128.199997,128.419998,127.809998,128.330002,99.975357,52066600
2006-01-18,127.580002,128.899994,127.160004,127.820000,99.578056,75067600
2006-01-19,128.130005,128.770004,127.809998,128.309998,99.959801,81530400
2006-01-20,128.279999,128.309998,125.970001,125.970001,98.136833,114957800
2006-01-23,126.209999,126.820000,126.129997,126.419998,98.487411,67017400
2006-01-24,126.629997,127.150002,126.419998,126.550003,98.588669,53008800
2006-01-25,127.040001,127.180000,125.839996,126.660004,98.674393,87747700
2006-01-26,127.250000,127.669998,126.760002,127.360001,99.219727,71294000
2006-01-27,127.660004,128.660004,127.449997,128.539993,100.139000,65771200
2006-01-30,128.440002,128.809998,128.350006,128.440002,100.061089,33709600
2006-01-31,128.320007,128.539993,127.489998,127.500000,99.328751,72937000
2006-02-01,127.820000,128.429993,127.720001,128.389999,100.022118,63561000
2006-02-02,128.100006,128.139999,126.800003,126.900002,98.861343,83626900
2006-02-03,126.580002,128.389999,126.139999,126.269997,98.370537,86040400
2006-02-06,126.440002,126.800003,126.169998,126.599998,98.627632,45511900
2006-02-07,126.379997,126.660004,125.400002,125.480003,97.755074,71208100
2006-02-08,125.849998,128.100006,125.599998,126.620003,98.643211,59422200
2006-02-09,126.919998,127.599998,126.370003,126.410004,98.479622,62023300
2006-02-10,126.430000,127.129997,125.449997,126.639999,98.658798,64508700
2006-02-13,126.599998,126.790001,125.949997,126.410004,98.479622,52308700
2006-02-14,126.459999,128.029999,126.209999,127.750000,99.523537,90964400
2006-02-15,127.680000,128.320007,127.239998,128.199997,99.874123,85471300
2006-02-16,128.339996,129.210007,128.179993,129.160004,100.622009,61017900
2006-02-17,129.050003,129.160004,128.580002,128.809998,100.349319,40342600
2006-02-21,129.110001,129.399994,128.289993,128.490005,100.100037,46456300
2006-02-22,128.770004,129.649994,128.649994,129.270004,100.707680,42326700
2006-02-23,129.270004,129.639999,128.279999,129.080002,100.559654,43423200
2006-02-24,129.110001,129.479996,128.759995,129.410004,100.816772,36777400
2006-02-27,129.399994,130.039993,129.279999,129.460007,100.855682,35858600
2006-02-28,129.199997,129.910004,128.130005,128.229996,99.897484,74394800
2006-03-01,128.600006,129.490005,128.500000,129.369995,100.785583,48641600
2006-03-02,128.899994,129.419998,128.610001,129.360001,100.777779,60642300
2006-03-03,128.669998,130.070007,128.649994,128.759995,100.310356,73402500
2006-03-06,129.139999,129.179993,127.849998,128.169998,99.850731,57478400
2006-03-07,127.860001,128.059998,127.400002,127.970001,99.694954,61780800
2006-03-08,127.699997,128.440002,127.180000,128.240005,99.905258,66692400
2006-03-09,128.279999,128.679993,127.379997,127.379997,99.235275,56313600
2006-03-10,127.709999,128.839996,127.440002,128.589996,100.177917,60490800
2006-03-13,128.839996,129.160004,128.529999,128.830002,100.364906,45479100
2006-03-14,128.710007,130.229996,128.610001,130.179993,101.416649,69877300
2006-03-15,130.149994,130.860001,129.850006,130.759995,101.868469,53398900
2006-03-16,131.009995,131.470001,130.839996,131.029999,102.078804,65526400
2006-03-17,130.679993,130.899994,130.380005,130.619995,102.164070,47286800
2006-03-20,130.639999,130.899994,130.210007,130.410004,101.999809,45538500
2006-03-21,130.369995,130.990005,129.449997,129.589996,101.358452,87102700
2006-03-22,129.509995,130.509995,129.449997,130.380005,101.976349,51605700
2006-03-23,130.259995,130.389999,129.660004,130.110001,101.765175,46704200
2006-03-24,129.990005,130.570007,129.740005,130.210007,101.843384,43209200
2006-03-27,130.029999,130.279999,129.740005,130.020004,101.694801,32523000
2006-03-28,129.929993,130.529999,129.050003,129.220001,101.069077,82079900
2006-03-29,129.410004,130.500000,129.289993,130.029999,101.702576,61505700
2006-03-30,130.110001,130.979996,129.550003,129.800003,101.522713,70571700
2006-03-31,130.020004,130.240005,129.369995,129.830002,101.546181,62925600
2006-04-03,130.070007,130.869995,129.490005,129.729996,101.467964,61624700
2006-04-04,129.729996,130.729996,129.360001,130.559998,102.117142,54809300
2006-04-05,130.610001,131.279999,130.380005,131.009995,102.469101,50607200
2006-04-06,130.850006,131.210007,130.190002,130.869995,102.359619,57906200
2006-04-07,131.059998,131.399994,129.350006,129.539993,101.319359,80180900
2006-04-10,129.740005,130.080002,129.259995,129.740005,101.475784,41496500
2006-04-11,129.850006,130.059998,128.250000,128.639999,100.615425,72799400
2006-04-12,128.770004,129.130005,128.610001,128.880005,100.803139,43033700
2006-04-13,128.589996,129.250000,128.309998,128.710007,100.670181,51051800
2006-04-17,128.830002,129.309998,128.020004,128.660004,100.631073,64167700
2006-04-18,128.929993,130.940002,128.929993,130.699997,102.226654,92531800
2006-04-19,130.750000,131.070007,130.240005,130.949997,102.422157,87269000
2006-04-20,131.000000,131.860001,130.600006,131.130005,102.562988,86005500
2006-04-21,131.690002,131.789993,130.619995,131.149994,102.578606,72342600
2006-04-24,130.889999,131.070007,130.380005,130.910004,102.390884,52546400
2006-04-25,131.039993,131.119995,129.919998,130.369995,101.968536,84359800
2006-04-26,130.500000,131.139999,130.300003,130.399994,101.991974,67262400
2006-04-27,129.899994,131.630005,129.589996,131.029999,102.484734,124478600
2006-04-28,130.789993,131.750000,130.710007,131.470001,102.828903,55854400
2006-05-01,131.470001,131.800003,130.320007,130.399994,101.991974,64990300
2006-05-02,131.009995,131.460007,130.740005,131.380005,102.758492,49063500
2006-05-03,131.149994,131.320007,130.449997,130.889999,102.375229,60821300
2006-05-04,131.080002,131.619995,130.970001,131.360001,102.742828,42921400
2006-05-05,132.050003,132.800003,131.850006,132.520004,103.650139,62588200
2006-05-08,132.509995,132.770004,132.360001,132.360001,103.524986,30016700
2006-05-09,132.419998,132.770004,132.309998,132.619995,103.728355,29864000
2006-05-10,132.410004,132.750000,131.889999,132.550003,103.673630,64378200
2006-05-11,132.509995,132.550003,130.520004,130.949997,102.422157,80626900
2006-05-12,130.360001,130.720001,129.190002,129.240005,101.084709,91726500
2006-05-15,128.789993,129.740005,128.610001,129.500000,101.288048,84029300
2006-05-16,129.759995,130.000000,129.009995,129.309998,101.139450,62137600
2006-05-17,128.669998,129.100006,126.769997,126.849998,99.215385,144789500
2006-05-18,127.349998,127.750000,126.110001,126.209999,98.714783,87906300
2006-05-19,126.870003,127.489998,125.800003,127.099998,99.410896,124309400
2006-05-22,126.279999,127.169998,125.500000,126.129997,98.652237,110852800
2006-05-23,127.180000,127.629997,125.169998,125.169998,97.901367,92006500
2006-05-24,125.680000,126.889999,124.760002,126.169998,98.683510,168405000
2006-05-25,126.919998,127.730003,126.430000,127.730003,99.903679,78977900
2006-05-26,128.009995,128.380005,127.510002,128.380005,100.412064,62989700
2006-05-30,127.970001,128.000000,126.050003,126.099998,98.628769,72419900
2006-05-31,126.620003,127.510002,126.199997,127.510002,99.731583,86926200
2006-06-01,127.379997,128.940002,127.269997,128.729996,100.685799,73721700
2006-06-02,129.250000,129.429993,128.320007,129.000000,100.896980,91702600
2006-06-05,128.850006,128.860001,126.769997,127.120003,99.426552,86105100
2006-06-06,127.209999,127.379997,125.760002,126.809998,99.184082,130498600
2006-06-07,126.910004,127.650002,125.790001,125.860001,98.441048,108599400
2006-06-08,125.580002,126.500000,123.870003,125.750000,98.354980,204957200
2006-06-09,126.360001,126.959999,125.290001,125.349998,98.042145,94972200
2006-06-12,125.879997,125.930000,123.820000,123.989998,96.978447,95815900
2006-06-13,123.739998,124.839996,122.550003,122.550003,95.852150,185688800
2006-06-14,122.839996,123.629997,122.339996,123.500000,96.595200,163566400
2006-06-15,123.949997,126.360001,123.860001,126.120003,98.644417,134057000
2006-06-16,125.290001,125.559998,124.459999,124.650002,97.925583,94253500
2006-06-19,125.400002,125.480003,123.550003,123.669998,97.155685,95804400
2006-06-20,124.010002,124.809998,123.720001,124.089996,97.485634,65494700
2006-06-21,124.000000,125.699997,123.959999,125.010002,98.208405,75008200
2006-06-22,124.949997,125.059998,124.040001,124.459999,97.776306,74566100
2006-06-23,124.330002,125.300003,124.029999,124.440002,97.760605,54107000
2006-06-26,124.540001,125.059998,124.250000,124.989998,98.192688,37899600
2006-06-27,125.010002,125.290001,123.769997,123.910004,97.344223,69780200
2006-06-28,124.190002,124.769997,123.650002,124.750000,98.004135,62368100
2006-06-29,125.199997,127.349998,125.169998,127.269997,99.983871,110634800
2006-06-30,127.540001,127.660004,126.959999,127.279999,99.991699,54227800
2006-07-03,127.430000,128.009995,127.309998,127.800003,100.400223,23914000
2006-07-05,127.290001,127.449997,126.519997,127.070000,99.826752,69653400
2006-07-06,127.199997,127.849998,127.080002,127.440002,100.117409,50100300
2006-07-07,127.190002,127.559998,126.290001,126.610001,99.465347,81626500
2006-07-10,126.940002,127.430000,126.410004,126.849998,99.653877,60964100
2006-07-11,126.610001,127.410004,125.940002,127.410004,100.093849,73640800
2006-07-12,127.150002,127.400002,125.720001,126.050003,99.025421,82561300
2006-07-13,125.449997,125.680000,124.000000,124.000000,97.414932,102405700
2006-07-14,124.129997,124.260002,122.830002,123.519997,97.037842,103242500
2006-07-17,123.519997,124.099998,123.150002,123.339996,96.896431,81159000
2006-07-18,123.709999,124.050003,122.389999,123.970001,97.391342,122771000
2006-07-19,124.180000,126.260002,123.720001,125.690002,98.742630,133565300
2006-07-20,126.120003,126.300003,124.660004,124.830002,98.066971,112259800
2006-07-21,125.150002,125.190002,123.820000,123.949997,97.375626,101560000
2006-07-24,124.440002,126.320000,124.440002,126.209999,99.151115,92884000
2006-07-25,125.980003,127.300003,125.720001,126.660004,99.504646,95480700
2006-07-26,126.589996,127.449997,126.180000,126.830002,99.638206,84525800
2006-07-27,127.379997,127.690002,126.199997,126.709999,99.543915,87257100
2006-07-28,127.040001,128.139999,126.860001,127.980003,100.541634,82137000
2006-07-31,127.660004,127.959999,127.449997,127.849998,100.439491,49593100
2006-08-01,127.339996,127.379997,126.599998,127.220001,99.944572,65225600
2006-08-02,127.580002,128.460007,127.550003,128.080002,100.620201,64770900
2006-08-03,127.339996,128.550003,127.150002,128.419998,100.887299,63693800
2006-08-04,129.080002,129.429993,127.480003,128.199997,100.714455,96294200
2006-08-07,127.900002,128.080002,127.400002,127.900002,100.478783,45377300
2006-08-08,128.089996,128.460007,126.949997,127.410004,100.093849,90901300
2006-08-09,128.179993,128.600006,126.610001,126.980003,99.756035,78910600
2006-08-10,126.580002,127.500000,126.279999,127.370003,100.062431,69322300
2006-08-11,127.169998,127.199997,126.389999,127.010002,99.779610,47482200
2006-08-14,127.629997,128.160004,126.919998,127.110001,99.858170,57839000
2006-08-15,128.250000,128.869995,127.900002,128.630005,101.052284,68143000
2006-08-16,129.320007,129.889999,129.039993,129.699997,101.892860,71737600
2006-08-17,129.580002,130.369995,129.490005,130.029999,102.152130,70992800
2006-08-18,130.190002,130.690002,129.589996,130.690002,102.670609,58288400
2006-08-21,130.179993,130.279999,129.800003,130.130005,102.230705,42133600
2006-08-22,129.990005,130.520004,129.679993,130.119995,102.222832,60839900
2006-08-23,130.179993,130.440002,129.190002,129.759995,101.940010,66592100
2006-08-24,129.990005,130.100006,129.399994,129.649994,101.853592,57983000
2006-08-25,129.639999,130.250000,129.550003,129.809998,101.979309,41756000
2006-08-28,129.649994,130.820007,129.639999,130.429993,102.466362,52681500
2006-08-29,130.490005,130.830002,129.809998,130.580002,102.584206,61817800
2006-08-30,130.869995,131.039993,130.550003,130.660004,102.647049,50052200
2006-08-31,130.850006,130.990005,130.580002,130.639999,102.631371,37510300
2006-09-01,131.139999,131.580002,130.839996,131.419998,103.244133,48794500
2006-09-05,131.509995,131.850006,131.199997,131.669998,103.440498,52348300
2006-09-06,131.110001,131.160004,130.330002,130.509995,102.529213,53795600
2006-09-07,130.059998,130.570007,129.350006,129.910004,102.057846,86269400
